type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,3,2,2,0,1,42.0,42.0,39.5,39.4,25.666666666666668,25.666666666666668,26.366666666666664,26.6
CL,3,1,1,1,1,51.0,51.0,49.2,49.2,34.0,33.666666666666664,31.9,31.933333333333337
ACL,3,1,1,0,1,37.0,37.0,35.2,35.5,26.0,26.0,26.333333333333332,26.700000000000003
