1.012851342101351859e-01,4.009697133714703043e-01,3.323067303060637800e-01,1.654384221123307852e-01
1.002561427017965717e-01,3.896802742880193238e-01,3.403021159828812925e-01,1.697614670273028259e-01
9.933630610857979715e-02,3.787497309879238605e-01,3.475885127920915751e-01,1.743254501114047672e-01
9.851627919626439189e-02,3.682258822421280442e-01,3.541719521281010419e-01,1.790858864335065359e-01
9.778714911427230372e-02,3.581382872327713573e-01,3.600712561761549302e-01,1.840033074768014087e-01
9.714082410214829044e-02,3.485015920419269886e-01,3.653141672574791166e-01,1.890434165984455905e-01
9.657024317017441628e-02,3.393188442775084135e-01,3.699340927127942602e-01,1.941768198395228961e-01
9.606944562095405538e-02,3.305845101905997008e-01,3.739675392614177363e-01,1.993785049270285770e-01
9.563354009902627628e-02,3.222870491860388431e-01,3.774522060612858776e-01,2.046272046536490030e-01
9.525860811125441696e-02,3.144110016715818690e-01,3.804256489623522031e-01,2.099047412548115110e-01
9.494156999372609096e-02,3.069386098289356712e-01,3.829244066878043085e-01,2.151954134895339155e-01
9.468003419094141171e-02,2.998510250593517390e-01,3.849834799333607394e-01,2.204854608163460683e-01
9.447214450733686097e-02,2.931291695994795443e-01,3.866360663948622545e-01,2.257626194983212709e-01
9.431643504940867562e-02,2.867543209052946240e-01,3.879134715358515395e-01,2.310157725094452164e-01
9.421169887403489651e-02,2.807084816316471887e-01,3.888451323019601613e-01,2.362346871923577396e-01
9.415687369917970229e-02,2.749745892277898895e-01,3.894587068009177089e-01,2.414098302721127132e-01
9.415094617692013057e-02,2.695366096355578112e-01,3.897801963042557549e-01,2.465322478832662478e-01
9.419287495572496727e-02,2.643795505618998232e-01,3.898340766295065873e-01,2.515934978528686083e-01
9.428153189425596270e-02,2.594894218677789577e-01,3.896434242339820719e-01,2.565856220039829938e-01
9.441566020590351493e-02,2.548531639415528849e-01,3.892300285418958117e-01,2.615011473106477746e-01
9.459384792641892248e-02,2.504585594686878913e-01,3.886144865107228341e-01,2.663331060941702688e-01
9.481451485216706165e-02,2.462941396396234328e-01,3.878162785664147627e-01,2.710750669417947289e-01
9.507591096055760527e-02,2.423490923942716591e-01,3.868538270971437210e-01,2.757211695480270008e-01
9.537612427671396387e-02,2.386131776284589334e-01,3.857445399395242891e-01,2.802661581553028691e-01
9.571309617761877830e-02,2.350766522471650355e-01,3.845048419208603185e-01,2.847054096543559787e-01
9.608464221541694605e-02,2.317302064235443049e-01,3.831501977022185312e-01,2.890349536588202040e-01
9.648847668427003310e-02,2.285649113152082301e-01,3.816951290322027623e-01,2.932514829683189883e-01
9.692223933826651927e-02,2.255721777177484566e-01,3.801532291807735997e-01,2.973523537632114522e-01
9.738352287912710459e-02,2.227437246329062592e-01,3.785371768617192823e-01,3.013355756262473539e-01
9.786990005918567992e-02,2.200715564373660338e-01,3.768587514397832572e-01,3.051997920636650430e-01
9.837894947568413817e-02,2.175479472088036603e-01,3.751288507049725940e-01,3.089442526105395936e-01
9.890827935613426269e-02,2.151654307569217939e-01,3.733575120185623208e-01,3.125687778683816087e-01
9.945554884302283682e-02,2.129167949836729412e-01,3.715539372158685461e-01,3.160737189574356898e-01
1.000184864729196932e-01,2.107950793292100722e-01,3.697265213035157982e-01,3.194599128943544919e-01
1.005949057061595597e-01,2.087935742248709647e-01,3.678828847176249806e-01,3.227286353513444395e-01
1.011827174967065285e-01,2.069058216530665351e-01,3.660299087123524697e-01,3.258815521378745084e-01
1.017799399974816527e-01,2.051256160923024541e-01,3.641737733192085824e-01,3.289206705910073247e-01
1.023847055757226704e-01,2.034470052940515750e-01,3.623199972472395114e-01,3.318482918829862016e-01
1.029952653682616875e-01,2.018642904902344104e-01,3.604734790721501603e-01,3.346669650693537834e-01
1.036099916409983779e-01,2.003720257620925649e-01,3.586385390782281801e-01,3.373794435186808771e-01
1.042273782337893306e-01,1.989650164119836639e-01,3.568189611599767441e-01,3.399886441942502335e-01
1.048460393747711050e-01,1.976383162689964168e-01,3.550180342522869514e-01,3.424976101039454712e-01
1.054647071402084191e-01,1.963872239289450594e-01,3.532385928304534461e-01,3.449094761003931309e-01
1.060822278201194457e-01,1.952072779810321013e-01,3.514830560986343944e-01,3.472274381002141141e-01
1.066975574288294565e-01,1.940942513097357880e-01,3.497534655625140765e-01,3.494547256989206652e-01
1.073097565753708404e-01,1.930441445838990133e-01,3.480515207553254720e-01,3.515945780854046743e-01
1.079179848829410204e-01,1.920531790578093034e-01,3.463786129539944691e-01,3.536502231052551792e-01
1.085214951208468837e-01,1.911177888137094716e-01,3.447358567822911279e-01,3.556248592831525723e-01
1.091196271874682600e-01,1.902346125736381621e-01,3.431241196498225898e-01,3.575216405890709881e-01
1.097118020593629562e-01,1.894004852023972729e-01,3.415440490196386403e-01,3.593436637186011584e-01
1.102975158002679201e-01,1.886124290143670335e-01,3.399960975330933444e-01,3.610939576522717021e-01
1.108763337045479830e-01,1.878676449859053577e-01,3.384805460491477902e-01,3.627754752603989385e-01
1.114478846327510708e-01,1.871635039631262543e-01,3.369975246772248245e-01,3.643910867268978504e-01
1.120118555822954970e-01,1.864975379426628277e-01,3.355470318987667233e-01,3.659435745762749659e-01
1.125679865238432137e-01,1.858674314910147563e-01,3.341289518837503025e-01,3.674356301013917414e-01
1.131160655234443035e-01,1.852710133568175876e-01,3.327430701150945191e-01,3.688698510046435342e-01
1.136559241618872867e-01,1.847062483197516869e-01,3.313890874374079143e-01,3.702487400809530982e-01
1.141874332556572363e-01,1.841712293103512366e-01,3.300666326469161582e-01,3.715747047870754383e-01
1.147104988783053253e-01,1.836641698264411815e-01,3.287752737378075718e-01,3.728500575574459908e-01
1.152250586766309370e-01,1.831833966644531020e-01,3.275145279169463519e-01,3.740770167419695258e-01
1.157310784727645231e-01,1.827273429774699531e-01,3.262838704942343515e-01,3.752577080555311584e-01
1.162285491407714644e-01,1.822945416663414586e-01,3.250827427505283418e-01,3.763941664423587352e-01
1.167174837446648544e-01,1.818836191055982487e-01,3.239105588790512913e-01,3.774883382706856194e-01
1.171979149236135886e-01,1.814932892021302036e-01,3.227667120898384812e-01,3.785420837844177266e-01
1.176698925094624981e-01,1.811223477814584149e-01,3.216505799604477689e-01,3.795571797486313459e-01
1.181334813614639961e-01,1.807696672940332094e-01,3.205615291096514108e-01,3.805353222348514253e-01
1.185887594031330844e-01,1.804341918320251370e-01,3.194989192646731091e-01,3.814781295001686834e-01
1.190358158464526889e-01,1.801149324456710610e-01,3.184621067864827348e-01,3.823871449213935292e-01
1.194747495890956107e-01,1.798109627472226357e-01,3.174504477118606505e-01,3.832638399518210615e-01
1.199056677709132573e-01,1.795214147897766788e-01,3.164633003656872612e-01,3.841096170736227888e-01
1.203286844766275898e-01,1.792454752079479796e-01,3.155000275916710617e-01,3.849258127237533689e-01
1.207439195723513659e-01,1.789823816070682250e-01,3.145599986451855790e-01,3.857137001753948580e-01
1.211514976643691954e-01,1.787314191876682445e-01,3.136425907874297314e-01,3.864744923605328841e-01
1.215515471693083410e-01,1.784919175921112489e-01,3.127471906161929383e-01,3.872093446223874302e-01
1.219441994856576700e-01,1.782632479605341103e-01,3.118731951648427425e-01,3.879193573889654911e-01
1.223295882572785764e-01,1.780448201836249134e-01,3.110200127977705287e-01,3.886055787613259538e-01
1.227078487202952900e-01,1.778360803401678458e-01,3.101870639275943198e-01,3.892690070119425583e-01
