num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
2,0,0,9,9,54.0,54.0,54.800000000000004,54.800000000000004,51.0,51.0,49.95,50.5
