type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,10,9,9,22,1999,11.362619115612688,12.103904975412014,10.749722835381908,11.389870731526463
