type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,10,7,8,593,1999,11.238738683240332,11.579962847450407,11.178441609748486,11.329836161391777
