type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,2,7,190,499,100.0,95.83333333333331,89.8,87.10000000000001,93.125,88.74999999999999,85.9,85.08
CL,10,6,6,453,499,97.91666666666666,95.83333333333331,90.0,90.0,88.95833333333333,86.45833333333333,83.46000000000001,85.27
ACL,10,7,7,454,499,100.0,95.83333333333331,94.1,94.7,94.375,90.41666666666666,88.92999999999999,88.85
SPCL,10,1,1,454,499,95.83333333333331,93.75,86.10000000000001,85.4,87.70833333333333,86.87499999999999,83.42000000000002,84.53
SPACL,10,1,1,50,499,100.0,93.75,92.7,89.8,98.54166666666666,86.24999999999999,92.65,84.72
