type_cl,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,3,7,242,499,94.0,92.0,88.10000000000001,76.0,91.2,85.4,81.83,79.14
CL,10,3,3,418,499,92.0,92.0,83.8,81.7,86.0,81.0,75.72,74.80999999999999
ACL,10,9,7,392,499,96.0,90.0,80.4,76.60000000000001,89.2,81.0,77.57000000000001,73.37
SPCL,10,6,0,482,499,92.0,88.0,79.8,85.7,84.4,78.8,73.49,70.11
SPACL,10,9,3,197,499,100.0,94.0,85.0,84.4,92.8,86.2,82.57000000000001,79.56
PCL,10,9,3,321,499,100.0,98.0,90.9,90.1,91.8,89.2,82.10999999999999,82.27000000000001
PACL,10,4,5,325,499,90.0,86.0,80.2,82.5,82.0,78.6,72.85,71.71000000000001
