type_cl,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,0,3,253,499,82.0,76.0,76.5,74.2,76.0,70.6,72.26,70.34
CL,10,8,1,436,499,74.0,72.0,72.7,70.8,71.2,68.6,69.82000000000001,69.15
ACL,10,4,3,370,499,90.0,88.0,79.8,87.0,83.0,77.0,76.45000000000002,75.16
SPCL,10,3,3,484,499,84.0,82.0,79.4,78.2,73.0,71.0,71.56,70.45000000000002
SPACL,10,4,4,265,499,98.0,92.0,90.7,87.60000000000001,89.8,75.4,82.05,75.08000000000001
PCL,10,4,3,343,499,94.0,88.0,83.7,85.5,88.2,80.4,81.38000000000002,77.52000000000001
PACL,10,1,1,327,499,74.0,74.0,67.4,68.0,71.0,68.4,69.16,68.47
