type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,3,1,59,499,97.91666666666666,93.75,89.4,89.0,92.91666666666666,90.41666666666666,85.91999999999999,86.53999999999999
CL,10,5,5,470,499,95.83333333333331,95.83333333333331,90.0,90.6,85.20833333333333,83.95833333333333,79.24000000000001,80.4
ACL,10,6,6,350,499,100.0,95.83333333333331,91.6,91.1,92.7083333333333,86.04166666666666,86.42,83.08
SPCL,10,5,6,358,499,93.75,87.5,85.2,86.3,86.04166666666666,84.79166666666666,80.94,81.99000000000001
SPACL,10,0,1,80,499,100.0,83.33333333333333,93.60000000000001,79.0,99.58333333333333,83.75,89.92999999999999,81.31000000000002
