type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,3,1,56,499,95.83333333333331,85.41666666666666,89.3,85.10000000000001,87.70833333333333,82.08333333333334,83.37,82.05
CL,10,0,9,337,499,89.58333333333333,85.41666666666666,89.9,89.60000000000001,82.5,81.66666666666666,79.73,80.91000000000001
ACL,10,4,0,129,499,100.0,91.66666666666666,92.7,93.1,94.16666666666666,85.20833333333333,88.64000000000001,85.10000000000001
SPCL,10,7,7,278,499,93.75,93.75,90.6,91.4,86.875,85.62499999999999,83.0,84.09
SPACL,10,0,6,36,499,100.0,75.0,90.4,78.8,98.54166666666666,82.5,91.66999999999999,81.16999999999999
