type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,6,4,4,0,999,3.0366987740151417,3.0936857111085883,2.579723675261013,2.6367785923075884
