type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,3,1,1,6,9,70.0,70.0,0.0,0.0,63.333333333333336,63.333333333333336,66.66666666666667,66.66666666666667
CL,3,0,0,7,9,50.0,50.0,50.0,100.0,36.66666666666666,36.66666666666666,66.66666666666667,83.33333333333333
ACL,3,0,0,6,9,70.0,70.0,50.0,50.0,53.333333333333336,53.333333333333336,50.0,50.0
SPCL,3,1,1,8,9,60.0,60.0,50.0,50.0,40.0,40.0,50.0,50.0
SPACL,3,1,1,7,9,60.0,60.0,100.0,100.0,40.0,26.666666666666668,66.66666666666667,50.0
