type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
CL,2,0,0,379,499,91.66666666666666,89.58333333333333,86.9,85.8,90.625,88.54166666666666,86.5,85.55
ACL,2,0,1,255,499,95.83333333333331,77.08333333333333,90.9,78.10000000000001,95.83333333333331,84.375,89.65,82.75
SPCL,2,0,0,377,499,91.66666666666666,91.66666666666666,86.60000000000001,87.2,89.58333333333333,89.58333333333333,85.60000000000001,86.75
SPACL,2,1,0,47,499,100.0,89.58333333333333,92.9,86.7,98.95833333333331,90.625,91.25,87.4
NCL,3,0,0,146,499,91.66666666666666,89.58333333333333,85.0,86.10000000000001,89.58333333333333,87.5,80.43333333333334,86.03333333333335
