type_cl,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,2,2,161,599,96.0,84.0,83.5,84.60000000000001,75.0,71.4,73.13000000000001,72.94000000000001
RAND,10,9,7,30,599,76.0,74.0,71.4,72.7,71.8,69.8,71.19999999999999,71.59000000000002
PCL,10,7,7,332,599,96.0,96.0,80.2,84.7,85.0,79.2,75.42,74.54
PACL,10,5,5,567,599,76.0,74.0,73.9,73.0,71.8,70.2,70.93,71.78999999999999
