type_cl,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,2,5,111,599,90.0,78.0,83.5,73.0,79.2,67.8,75.92,65.53999999999999
PCL,10,0,0,581,599,80.0,76.0,70.5,72.7,66.6,63.0,62.24,60.53
PACL,10,3,4,556,599,96.0,86.0,89.3,83.2,79.2,71.0,76.28,70.4
