type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,2,1,1,0,999,3.0644758136259824,3.152490470477068,2.8832597179329085,2.956010163223464
