type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,2,0,0,0,999,2.8679282441505096,3.2260799190067173,2.836084880686193,3.1683583742484833
