num_iters,num_runs,cl_types,nqubits,error_type,error_prob,batch_size,train_size,cl_batch_ratios,cl_iter_ratios,optimizer,loss_type,initialization,max_weight_init,stepsize,key
200,1,['NCL'],9,DepolarizingChannel,0.00010000000000000009,6,6,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.25, 0.25, 0.5]",Adam,fidelity,gaussian,6.283185307179586,0.01,2024-02-20 14-07-10
200,1,['NCL'],9,DepolarizingChannel,0.0002154434690031884,6,6,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.25, 0.25, 0.5]",Adam,fidelity,gaussian,6.283185307179586,0.01,2024-02-20 14-07-10
200,1,['NCL'],9,DepolarizingChannel,0.00046415888336127795,6,6,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.25, 0.25, 0.5]",Adam,fidelity,gaussian,6.283185307179586,0.01,2024-02-20 14-07-10
200,1,['NCL'],9,DepolarizingChannel,0.0010000000000000002,6,6,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.25, 0.25, 0.5]",Adam,fidelity,gaussian,6.283185307179586,0.01,2024-02-20 14-07-10
200,1,['NCL'],9,DepolarizingChannel,0.0021544346900318843,6,6,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.25, 0.25, 0.5]",Adam,fidelity,gaussian,6.283185307179586,0.01,2024-02-20 14-07-10
