% # columns="iter, evals, sigma, 0, fitness, xbest" seed=601109, Wed Dec 13 17:00:06 2023, <python>{}</python>
1 16 0.6722648825730771 0 0.21483781408662034 0.7782821874314112 2.7094977843257686 -0.46345712630791985 3.474240303753384 2.5711317235126865 2.3404060854047617 -0.6433123503706486 0.8307205447976519 5.457127965978724 0.4283251549442808 4.476021017068112 7.532503301905132 2.3200053007669985 -0.1159559267775821 1.9900663864576273 2.8971358680162362 4.741098936373258 3.1819642442080873 2.6450173634797256 5.982830989220092 1.7813937925883672 7.021792473724503 5.286253143442842 6.444687124551842 2.345604191935969 2.7137826056551564 2.1154913358298777 2.491568494126058 5.100001689197954 5.087681317874207 4.395389241593514 3.9398484472202826 3.4775457107983323 0.3734349298574033 4.535734301027456 3.144332528593618 4.778801526063248 3.7917142849116328 2.777171161857284 4.0045459069057285 2.0227132698539285 7.379502418597696 5.571643669414328 4.930215814972849 0.4490380546774013 0.9137033076748013 5.294879345946674 2.361840518841481 6.161883483438 2.631465295079461 3.438358083085556 4.182243774984813 2.6696921107344576 6.8601300902852955 3.4463737483315935 2.0091088785240814 2.956717831480617 4.670791630798705 6.966030802123779 2.517951861477339 -0.27998355594163415 3.95714062524859 4.7819097370462975 2.252572669683694 2.2565377485967453 5.80465759727426 3.4347157285014545 3.433835735731442 1.1387032469757146 3.13041063362002 3.6410584768969643 5.431173524007202 1.5521138541820958 2.304761555244471 1.6879639887733946 3.691276844569704
2 32 0.6513745322866444 0 0.22324776348354242 2.33372011472642 2.8104540018955557 -0.600493696015283 2.804992516819013 2.673233248769776 3.2743029306120706 -0.03163316527664217 0.7931722536019157 4.61550464675187 0.5216387570198089 2.257788960129757 5.285113315370605 1.7388163928757698 -0.1349146135199456 2.300737849399286 2.7506849565590166 4.137594703599531 2.3745540638679743 2.6538599832199816 7.124445071687419 0.9543146893087853 5.0424327105938245 5.58015056705638 4.843285483380288 0.9852055501982226 3.222070472642679 1.9768263604845058 2.368175069912815 5.217435899599606 4.348748769389143 4.7365860655761685 6.108788653072467 3.4474259396602234 0.03775392946760982 5.374373224314563 3.2028288824275477 5.116861808928762 2.192751331782631 1.6158005598456766 3.7857045242665643 2.1293189654068776 7.101635521785661 4.2900122734953365 3.917109941307117 3.027622084200482 1.3155767612228952 4.66882274575074 3.5611471790166758 6.396268714235973 2.9142157809356988 2.850535622152188 5.821756790815971 0.6444554617428382 5.889406292312766 2.8994152403443754 1.9410539302450454 2.466677317544775 4.931766648917189 7.331008969237013 2.6853108261346037 1.7208777563556064 4.008166348901718 4.96545182054464 0.8723666135325188 2.618689304037277 5.886340095773324 2.146808985154994 2.7245129741709078 0.735598070458251 2.9440569639277845 4.195148991840385 4.864476537788308 1.0012041444123068 1.9488300245375691 -0.3562983474174388 5.004048043750645
3 48 0.6358387512521944 0 0.20974334399787706 1.025154255185492 2.1406232475091533 0.5708686295479899 2.7340359679016975 1.928178500824945 3.2663883020103803 -0.5055174153386639 0.6293759163700514 4.621148380355689 0.282426610115996 4.100888752861368 6.168703175926354 3.012966229648943 -0.6284409266023789 2.5761377488735735 3.565313908759361 4.794495745800217 2.5876571855054618 1.4770895836548799 5.598951959003379 1.5278535957689539 4.558488883622316 5.184510548954429 4.369621633233905 2.567505778348558 4.513868446993071 1.9587909119166846 2.320013798534757 4.36787628845364 4.320644887907764 2.520567052867574 5.902073904347178 3.3465914119570774 -0.17357507814786854 3.7716079346852136 3.1019628259254666 4.841918987087861 2.2420226929846363 2.1197336081503364 4.508599182361843 2.87524429445741 6.58778528393947 5.11104605165635 4.470728749919328 3.9732062584894763 1.6898819013810524 4.498684593629225 2.9311667728041995 5.679584678741391 2.5470837853645607 2.8394692897656952 4.98991027678151 2.984979167952305 6.51638620157307 3.7066060241987424 1.3805703541252947 2.9729497967721263 5.677456018073494 6.336137658950889 2.4535431923762956 0.0015845069518144461 5.361342834744645 3.380428010366004 1.7628266795784715 1.9853612053047942 4.928276078219563 2.7961771040667034 4.280974834283782 0.356698893889816 2.6931637795490246 3.9359787547679552 3.731080725287954 0.8336579141641877 2.1397749915502144 -0.16574889526000144 5.033816036617583
4 64 0.6265051634156313 0 0.20841200685865247 1.8162546248239337 2.250452091264002 -0.6533570386250479 3.163479925435259 1.8334619393592582 2.3447968164917197 -0.842088843693042 0.7716098545054236 4.791776556956362 0.028184021798304593 2.21201816808379 6.382562418274139 1.8860203147848102 -0.2592684520791644 2.4830724881179527 2.629085072689419 3.3707927334787344 2.7076066091136073 2.0345369252293226 6.760192175163068 3.0997180094272814 5.837453286530059 4.771136706121611 5.3875325303797625 0.7931917103838277 3.8232178589019803 3.1583337235220936 3.19657839623849 4.74094780552168 4.862008931062367 3.1708338389631026 5.338507394135461 3.9105471967025673 -1.066788066122633 5.83698062588606 2.730255124992698 5.909189037643889 2.4323826001232556 0.8206344786153748 4.495041136241505 1.519116121652775 6.084826211202956 5.098256480492874 4.083465145515988 3.009231283741419 2.0428042215446345 5.032235124619513 2.4680225309527284 5.5503327942437215 1.904231526972814 3.324966550172519 4.583160391977891 1.4555581491494658 5.834516164348874 3.243433766487889 1.0309727712714625 3.6170894301442824 5.111519938125475 6.369261186431595 3.3510864453908047 0.25955244548281664 4.6799336103338005 3.730420469168262 2.438692720599934 2.412141267219045 5.69076675083411 1.4818825418296582 5.017996622121187 2.303637254953548 3.8720049622664874 4.160461382993525 4.117180472476461 1.1658921918951057 2.3003273259507586 -0.3615101353567345 6.705312947276874
5 80 0.6167524023911574 0 0.23163894373484611 2.0966697122097298 2.0593527179488067 -0.10719422866133256 2.924010732918375 2.6953834732488384 2.6625090375808207 0.04163872452171635 0.2821279036061478 5.091988154715871 0.10551105042560388 2.78770239430877 5.360376661940622 3.660541944201697 -0.06074577697390729 2.0217429961940017 2.149747207340649 3.3714483927572227 2.4516497769783507 0.9279491723693098 5.786977527868941 1.8085644621238914 6.235096171309886 4.553286405721606 5.616426152948728 1.6065770422410182 3.8738248191030684 2.6946820217279512 3.0098250390780485 3.946650195463802 5.249501021419943 4.333282893065667 6.030302507408166 3.45991564877314 -1.7045579485613147 4.632539869813922 2.3228024104439102 5.677485990279346 2.8347102253916123 1.6960701043574178 4.229500643643669 1.8015825122168707 6.0609264266794165 4.2994862140925 3.934362828710135 2.5194668817510237 1.830299850487061 4.418879890333919 3.2607202294755453 5.8847219553980175 1.6203319048930704 3.701068434813302 4.863303111020081 2.0403736358222737 5.994210598738791 3.2938143376337656 2.3467148793507357 4.0218088089608015 4.980945665050643 6.604801729994679 2.0948199312517124 1.41739261275547 4.301909466841753 3.6111021711568285 1.7870991245033936 1.63682800047023 6.042197904299071 1.9065299640078905 4.955910674903308 2.7916898369155416 3.344729298042808 2.4351423515472455 4.51589967365791 1.3955659664542281 1.6153999916414574 0.899959059099834 5.25753014620708
6 96 0.610409590448432 0 0.2109341302052246 2.0960313407078544 2.6768291520065044 -0.42445473222144203 3.5485521391328083 2.890366463540625 2.5402146313426037 -0.028379657773995648 -0.0427769150572237 4.067380434529037 1.1323850089430758 3.1705578141437076 5.778517641465619 4.3460235876281255 0.6697218054726997 2.1998933183657217 2.8746952175159852 3.391786270783555 3.3081523289321595 1.6510441827710465 6.63531482849419 2.1527833419821936 6.336808711959619 5.183818213310517 4.754414924581852 1.325196911399592 4.052510332952116 2.808880198229903 2.319251561274789 5.102079303259295 5.141106859921432 3.763897876534527 6.412317834452329 4.727473934755045 -2.0599382220171405 5.9936632698059755 2.0922550691424364 4.274848560600225 2.113207704894747 2.221531132245295 4.21747629012518 1.8005637209276208 5.404578041174968 4.7697260580822745 4.1787807147964555 2.9923872731262358 2.9861975854129743 4.993755651347494 3.9974327734166364 4.8014979367664345 1.735307057527518 3.4371993790707283 5.81101034223945 2.516339506688925 6.8843278763248765 3.317786335233249 0.6817912334620324 4.2892308859870045 7.113793629083019 6.042163923507716 3.321906375092067 1.7996126285916034 3.577014903190803 3.8149523218694505 0.8037514717050318 0.9856342842985427 5.560469854026145 1.815918071827863 3.8788388283822406 1.9365703319612617 3.0275156775576963 3.0922920232553905 4.275941801083224 1.5559699384868098 1.5437192345137296 0.27334639815914946 5.164591273371677
7 112 0.6014377545439281 0 0.22975537926552944 2.2059709477442704 1.3622854965546498 -0.03793055708481946 3.5729130423085262 3.544888245178851 3.4383725354504744 -0.2833670455213969 0.9864493870202825 4.321393528814618 1.2753340567893885 2.4759514689147735 5.132100656590955 2.3341839561248054 0.23649656287260115 3.042016929519245 3.7752556711611085 3.5315540168713144 3.21382080492502 1.412715478429306 6.207494929738699 2.10952413312229 5.829667147557638 4.1540191476233455 4.672817203677767 0.9169197825978042 3.3982993034442943 2.1497581547857303 3.1643888692985347 4.550795075009221 4.310169376676353 4.181334682289812 6.146559495359829 3.950260146690983 -1.8777513769032472 5.369741393604301 0.7839699759874303 5.519045965409883 2.306245844554744 0.5765407168278391 4.680319619415158 1.0502143090539904 5.589354800009408 3.4116592843690787 3.5041389542808137 2.9832403751546828 1.7493055041689733 5.63616182413496 3.7802727161042027 5.652241033114142 2.0626935388624377 2.721055857061618 4.996183492321839 2.3717374404530047 5.9044057205661025 4.355372020231773 1.7068113572624393 5.000486912112923 5.910949783651268 5.097548003422375 4.450466334610722 1.9990953853578222 4.763232967343778 3.6120052379487957 2.8225663452792236 1.2980530557687544 5.194948754355279 1.3978509581038607 3.9059038474447827 1.6874946106439523 2.9388531322114657 3.3542345064968813 3.443566287640167 1.3407002373408838 2.2583658180714976 -0.6353332648039712 4.280438561396568
8 128 0.5975622187838634 0 0.2264800719908569 2.155789945538341 1.6801855698601633 0.39064499983749157 2.944819831742697 2.4500923821151313 3.23701625020852 -1.5465168185206097 1.6578000889014335 4.201151169594898 0.548854328336951 2.7576629982180068 5.994407146605062 3.1426549505339625 0.7100886434210968 3.2153834444633094 2.8202364027550018 3.3180689839706226 4.391570505493262 1.3253744379682382 7.313193463642827 2.2774166519470223 6.782762259494406 4.68394215937465 5.005032164962446 0.8087266180866398 3.9672957451387294 2.8758425757280377 1.3690025672043813 4.502756704260822 3.2550524554891327 3.4754443345506774 6.857781309065949 4.953106325813343 -2.062652379699004 4.663332537504623 1.7721350327180025 5.580259790383686 2.17629004580247 1.5818731051443982 3.6715775869642266 2.0457144189165364 6.327081304258336 3.5664849789793065 4.466571126022595 3.2974595023321824 0.9616749540479779 5.7547897238439365 4.214490853537954 5.466700517289848 2.1087583922899613 3.4861035273856755 4.289603937165727 0.7988542408940917 5.942032734833421 3.9050766034761857 1.7817441694493612 5.727491572191985 7.372062810292373 5.704499264656532 2.396738285203382 1.8500052484583895 5.068152203312505 4.267457668875954 3.9138800696281804 2.2745389869098176 5.999614716444016 1.4938631520560992 4.430241235037449 2.4309820401610995 3.418419267417931 3.8130214273744425 3.513845747930369 1.5342735876632885 2.0632590894551246 0.14667546275755944 4.480386792181894
9 144 0.5959919721908727 0 0.22242036884604735 1.7792718766145552 1.6251876714965365 -0.6741657408230328 3.39063945625958 2.4899876125670612 2.2651361003680526 0.31885367620113836 -0.13087165287136548 3.862836504853425 1.1686551176365967 2.212204741876061 5.264947487553919 2.119002817736348 -0.4270949792999538 3.295682517734816 2.9723978491412644 4.687491283757066 2.87274794277429 0.9358156228249902 7.603619034994136 1.5776173941370961 5.9431509775635 3.8842012336384037 4.275064215969096 0.33591403299135414 3.883864094263267 2.7184842974467625 1.5717894005299073 4.474172994180752 3.5865166188573805 3.4237553282461137 6.5919042352177035 4.511419601311491 -1.2127300390713942 4.692375950404335 0.44851453957974075 5.857508532301538 2.3604642661662902 1.4535498720338496 3.52203976072232 2.168340725956756 6.088034556095226 3.4632368434117207 3.3970757563065166 4.211940525232529 1.720072116880345 5.8134588714789475 3.203237479838973 6.4967441721469505 2.0135476143946676 3.2647036227837662 5.145444346879988 1.4487558179479274 6.5750067700513135 3.7987715120500245 1.0279475470350738 5.256746915241898 6.4458507054960865 5.583926114547844 4.238211122945148 0.6661489978523228 4.262418088259227 4.3456887067857926 2.8147631991152973 1.110781751203581 5.599470490823413 0.6852562144290109 4.54872717173346 2.252692885108053 2.3114762596008838 3.305396150336538 3.45135041878204 1.4960146012012179 1.685426388315104 0.4584382456811109 4.795007261248767
10 160 0.5958825931852348 0 0.22924831694636477 1.2485251507875703 0.6074593736574379 -0.6908542838979423 3.2219286994223357 2.5228878554961818 2.2134479214107836 -0.5140685768629889 1.016746394704595 4.702523725350025 -0.7616943936241298 3.043459084219878 5.52985847624141 2.810335769444208 -0.669928500803689 3.1765677209639613 3.223618686527856 2.9383478798215465 3.305989812046147 2.4454799430054583 6.128207614842101 1.8718006922037198 5.647430689111868 4.34066425314868 4.5169401951133885 1.2084479283394176 4.251397556830806 2.749446811422341 1.936905079942436 3.8070150148851813 3.625405194980597 4.363226787328767 5.972306671604944 4.07688662839073 -1.5635190865946729 5.35493076471842 0.3997187554094894 6.236148377669173 1.8615444360495172 1.5800728019547159 2.206716408380539 1.8150942749542296 4.830415338456216 4.020867422847743 2.937863277062215 3.24141525890281 1.9816097669283264 5.801621835038193 3.096259846503969 5.834665895352156 2.058036747791197 3.409821196100907 5.197782653235217 1.5790395829797008 5.016005652406738 3.7857305117139233 1.6314586166163436 5.328780624929344 5.734761064048158 5.808446506116592 3.2577398391327064 0.7070193942171039 4.136922353914787 3.8117151741922086 2.1408374583511236 0.4616169855774457 5.134941421497576 -0.003227548603539132 4.161741650097331 1.966402747909894 3.53294056039994 3.749980574276037 2.698139488362405 1.9559472835841172 1.743354228734944 0.47919844365977377 5.212816719691805
