type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,1,1,174,499,100.0,97.91666666666666,90.6,89.2,97.91666666666666,96.04166666666669,86.65,88.41999999999999
CL,10,4,4,408,499,100.0,100.0,89.3,91.6,94.58333333333331,93.125,83.59,84.78
ACL,10,5,9,353,499,100.0,97.91666666666666,89.0,90.5,96.04166666666666,92.91666666666666,85.67999999999999,86.30000000000001
SPCL,10,1,1,471,499,97.91666666666666,97.91666666666666,86.3,87.5,96.45833333333331,96.04166666666666,84.85,87.3
SPACL,10,0,3,20,499,100.0,97.91666666666666,88.9,90.7,100.0,97.70833333333333,87.88000000000002,89.15
