type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,8,8,214,499,95.83333333333331,93.75,83.5,86.4,91.25,89.37499999999999,79.95,81.17999999999999
CL,10,6,6,457,499,93.75,93.75,84.4,84.8,88.74999999999999,88.54166666666666,77.39,78.47999999999999
ACL,10,8,0,275,499,100.0,95.83333333333331,92.9,90.6,94.58333333333331,91.04166666666666,86.85,82.63000000000001
SPCL,10,7,0,369,499,93.75,91.66666666666666,85.60000000000001,83.60000000000001,89.16666666666667,88.125,78.21,78.67999999999999
SPACL,10,0,2,42,499,100.0,81.25,89.4,69.60000000000001,99.58333333333333,89.99999999999999,91.64000000000001,83.35000000000001
