type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,1,1,126,499,97.91666666666666,95.83333333333331,94.0,89.9,89.99999999999999,86.04166666666666,84.17,82.48000000000002
CL,10,1,1,207,499,95.83333333333331,95.83333333333331,89.3,91.6,86.66666666666666,85.41666666666666,81.31,82.93
ACL,10,1,8,313,499,100.0,95.83333333333331,88.0,82.10000000000001,96.25,94.16666666666666,89.35000000000001,87.38
SPCL,10,7,3,439,499,97.91666666666666,89.58333333333333,88.2,86.4,90.20833333333331,86.25,83.95000000000002,83.88000000000001
SPACL,10,0,4,110,499,100.0,72.91666666666666,92.10000000000001,75.8,100.0,78.75,90.51,78.73
