type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,7,0,151,499,95.83333333333331,93.75,91.4,87.9,93.125,91.875,85.93,85.02
CL,10,0,0,399,499,91.66666666666666,91.66666666666666,81.5,85.0,90.20833333333331,89.37499999999999,80.19000000000001,81.03
ACL,10,1,2,384,499,95.83333333333331,89.58333333333333,86.2,82.60000000000001,92.91666666666666,89.58333333333333,83.78999999999999,82.07
SPCL,10,3,3,310,499,97.91666666666666,93.75,86.10000000000001,88.60000000000001,90.41666666666666,89.16666666666666,77.60000000000001,79.58000000000001
SPACL,10,0,1,66,499,100.0,87.5,93.0,82.4,99.79166666666666,90.20833333333333,91.78999999999999,82.58000000000001
