type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,1,3,78,499,100.0,97.91666666666666,88.4,84.60000000000001,97.91666666666666,93.54166666666669,83.4,80.48
CL,10,1,1,470,499,100.0,100.0,88.5,88.4,89.16666666666666,87.49999999999999,77.16,77.81
ACL,10,1,4,305,499,100.0,93.75,90.6,85.2,97.29166666666666,93.95833333333334,86.21000000000001,83.02000000000001
SPCL,10,1,1,355,499,100.0,100.0,87.5,88.0,92.29166666666666,91.875,78.98,80.35
SPACL,10,0,9,58,499,100.0,75.0,91.4,71.0,100.0,86.04166666666666,89.24,75.58999999999999
