type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,0,0,69,499,100.0,100.0,82.8,87.10000000000001,99.375,96.875,84.70000000000002,84.34
CL,10,1,1,398,499,100.0,100.0,84.4,85.7,96.875,95.83333333333331,82.95000000000002,84.61999999999999
ACL,10,0,7,257,499,100.0,97.91666666666666,90.4,87.8,97.5,95.0,84.97999999999999,83.47999999999999
SPCL,10,1,3,338,499,100.0,97.91666666666666,82.60000000000001,83.2,97.08333333333331,95.83333333333331,81.77,82.92
SPACL,10,0,3,33,499,100.0,93.75,87.2,79.9,100.0,96.87499999999999,87.01,84.66999999999999
