type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,4,4,84,499,97.91666666666666,95.83333333333331,84.8,86.7,91.45833333333334,89.79166666666666,82.02000000000001,83.39000000000001
CL,10,1,1,467,499,95.83333333333331,95.83333333333331,90.6,91.1,87.08333333333333,86.24999999999999,79.57,80.67
ACL,10,0,0,309,499,100.0,97.91666666666666,92.6,93.7,97.29166666666666,90.20833333333334,88.86,86.14
SPCL,10,8,4,455,499,97.91666666666666,93.75,92.2,88.60000000000001,89.99999999999999,88.95833333333333,82.79,83.57000000000001
SPACL,10,0,1,28,499,100.0,87.5,92.3,80.2,98.74999999999999,87.91666666666667,90.82000000000001,83.03
