type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,6,6,708,999,90.0,90.0,86.7,87.5,84.1,82.1,80.28999999999999,79.8
CL,10,3,3,946,999,90.0,90.0,84.3,84.9,82.7,81.5,78.72999999999999,78.82000000000001
ACL,10,5,0,406,999,100.0,87.0,94.9,83.4,95.9,86.0,89.11,82.24000000000001
SPCL,10,2,2,997,999,87.0,87.0,82.7,82.7,80.2,80.2,76.85999999999999,77.60000000000001
SPACL,10,0,3,40,999,100.0,85.0,92.8,82.60000000000001,99.9,84.4,92.28,81.71
