num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
10,1,1,906,999,98.0,96.0,87.2,85.8,94.6,93.4,88.5,88.71000000000001
