num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
10,0,9,164,999,100.0,93.0,94.0,88.9,100.0,94.3,93.03,88.50000000000001
