type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,2,1,1,0,19,5.844152170498093,5.9024237324911635,5.783044263096994,5.8883783897930595
