type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,2,1,1,0,1,2.4415714259678247,2.462787220586627,2.2550297383779743,2.267305207727726
