type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_frob_norm_min,best_frob_norm_last,avg_frob_norm_min,avg_frob_norm_last
NCL,1,0,0,6,6,2.879824765794017,2.879824765794017,2.879824765794017,2.879824765794017
