type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,10,8,6,0,1999,11.239581871696256,11.952814042119526,10.754404753821104,11.515195806172185
