type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,10,8,4,60,1999,11.26520123453713,11.398635781981971,11.137144745603294,11.29523272176976
