type_cl,num_runs,best_run_min,best_run_last,best_it_min,best_it_last,best_uni_dist_min,best_uni_dist_last,avg_uni_dist_min,avg_uni_dist_last
NCL,10,4,4,131,1999,9.682628110114141,9.974721150029925,8.715547016114995,9.02261968184193
