type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,3,2,2,9,9,80.0,80.0,100.0,100.0,53.333333333333336,53.333333333333336,50.0,50.0
CL,3,0,0,7,9,60.0,60.0,100.0,100.0,46.66666666666666,43.333333333333336,50.0,83.33333333333333
ACL,3,0,0,7,9,60.0,60.0,100.0,100.0,36.66666666666666,36.66666666666666,50.0,50.0
SPCL,3,1,1,0,9,50.0,50.0,100.0,100.0,46.66666666666666,46.66666666666666,83.33333333333333,83.33333333333333
SPACL,3,2,2,6,9,60.0,50.0,50.0,50.0,40.0,33.333333333333336,33.333333333333336,16.666666666666668
