type_cl,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,1,0,0,8,9,40.0,40.0,19.0,17.0,40.0,40.0,19.0,17.0
CL,1,0,0,2,9,20.0,20.0,9.0,21.0,20.0,20.0,9.0,21.0
ACL,1,0,0,0,9,50.0,50.0,38.0,36.0,50.0,50.0,38.0,36.0
SPCL,1,0,0,8,9,60.0,60.0,41.0,42.0,60.0,60.0,41.0,42.0
SPACL,1,0,0,8,9,50.0,50.0,45.0,50.0,50.0,50.0,45.0,50.0
