type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,3,2,2,7,9,50.0,50.0,50.0,50.0,43.333333333333336,43.333333333333336,50.0,66.66666666666667
CL,3,0,0,9,9,70.0,70.0,100.0,100.0,63.333333333333336,63.333333333333336,83.33333333333333,83.33333333333333
ACL,3,0,0,4,9,60.0,50.0,50.0,100.0,56.66666666666666,50.0,33.333333333333336,50.0
SPCL,3,1,1,8,9,70.0,70.0,100.0,100.0,53.333333333333336,53.333333333333336,66.66666666666667,66.66666666666667
SPACL,3,0,0,5,9,70.0,70.0,100.0,100.0,56.666666666666664,56.666666666666664,66.66666666666667,66.66666666666667
