type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,3,1,1,7,9,100.0,100.0,100.0,100.0,90.0,86.66666666666667,100.0,100.0
CL,3,0,0,4,9,70.0,70.0,100.0,100.0,70.0,70.0,100.0,100.0
ACL,3,0,0,8,9,70.0,70.0,100.0,100.0,63.333333333333336,63.333333333333336,66.66666666666667,66.66666666666667
SPCL,3,0,1,1,9,60.0,50.0,0.0,50.0,56.66666666666666,53.333333333333336,33.333333333333336,50.0
SPACL,3,0,0,8,9,90.0,90.0,50.0,50.0,73.33333333333333,73.33333333333333,50.0,50.0
