type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,3,0,0,9,9,100.0,100.0,100.0,100.0,86.66666666666667,86.66666666666667,83.33333333333333,83.33333333333333
CL,3,0,0,3,9,80.0,80.0,100.0,100.0,76.66666666666667,73.33333333333333,83.33333333333333,100.0
ACL,3,2,2,9,9,60.0,60.0,100.0,100.0,50.0,46.66666666666666,66.66666666666667,83.33333333333333
SPCL,3,1,0,3,9,60.0,50.0,100.0,100.0,50.0,46.66666666666666,66.66666666666667,83.33333333333333
SPACL,3,0,0,9,9,70.0,70.0,100.0,100.0,56.666666666666664,56.666666666666664,50.0,50.0
