type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
SPCL,1,0,0,7,9,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0
SPACL,1,0,0,5,9,60.0,40.0,100.0,0.0,60.0,40.0,100.0,0.0
NCL,2,0,0,8,9,90.0,90.0,100.0,100.0,85.0,80.0,100.0,100.0
CL,2,1,1,9,9,70.0,70.0,100.0,100.0,65.0,65.0,100.0,100.0
ACL,2,1,1,9,9,70.0,70.0,100.0,100.0,65.0,60.0,50.0,50.0
