type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,7,7,207,499,97.91666666666666,97.91666666666666,89.8,90.2,92.29166666666666,88.33333333333333,83.37,80.76
CL,10,1,1,459,499,97.91666666666666,95.83333333333331,87.4,90.5,88.75,88.125,79.82000000000002,81.73
ACL,10,2,0,401,499,100.0,91.66666666666666,91.1,85.10000000000001,96.875,92.29166666666666,86.93,85.69
SPCL,10,3,7,476,499,95.83333333333331,91.66666666666666,88.5,88.60000000000001,87.08333333333333,85.20833333333333,80.96000000000001,81.03
SPACL,10,0,5,33,499,100.0,87.5,88.10000000000001,80.60000000000001,100.0,88.95833333333333,86.93000000000002,83.09
