type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,4,4,37,499,97.91666666666666,97.91666666666666,88.10000000000001,86.9,89.79166666666666,86.66666666666666,81.89000000000001,80.47999999999999
CL,10,1,1,450,499,95.83333333333331,95.83333333333331,84.4,85.9,83.33333333333333,83.12499999999999,77.80999999999999,78.89000000000001
ACL,10,6,2,388,499,100.0,91.66666666666666,88.3,84.3,95.0,90.0,87.08000000000001,85.20000000000002
SPCL,10,4,1,453,499,93.75,91.66666666666666,84.0,88.0,86.66666666666666,84.16666666666666,78.67,79.57000000000001
SPACL,10,0,9,92,499,100.0,87.5,90.0,83.5,99.79166666666666,83.95833333333334,89.06,80.58
