type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
SPCL,6,1,1,454,499,95.83333333333331,93.75,86.10000000000001,85.4,88.88888888888887,87.5,83.26666666666667,83.51666666666667
SPACL,6,1,1,50,499,100.0,93.75,92.7,89.8,98.95833333333331,89.2361111111111,93.73333333333332,85.85000000000001
NCL,7,2,2,190,499,100.0,95.83333333333331,89.8,87.10000000000001,93.75,88.39285714285714,86.22857142857143,84.71428571428571
CL,7,6,6,453,499,97.91666666666666,95.83333333333331,90.0,90.0,90.77380952380952,88.39285714285714,85.44285714285715,86.60000000000001
ACL,7,1,1,284,499,95.83333333333333,91.66666666666666,91.60000000000001,81.2,91.96428571428571,88.39285714285714,87.92857142857143,87.44285714285715
