type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,3,6,100,499,97.91666666666666,89.58333333333333,84.9,83.3,91.45833333333331,87.70833333333333,81.67999999999999,81.88000000000001
CL,10,1,1,450,499,89.58333333333333,89.58333333333333,81.3,82.0,83.95833333333333,83.125,76.63000000000001,78.35999999999999
ACL,10,3,2,347,499,100.0,95.83333333333331,90.1,82.7,90.20833333333331,87.5,82.94000000000001,81.77000000000001
SPCL,10,3,6,436,499,100.0,89.58333333333333,88.8,85.5,90.20833333333331,88.125,80.18,80.82000000000001
SPACL,10,0,9,81,499,100.0,85.41666666666666,82.5,78.10000000000001,100.0,85.625,88.55000000000001,78.61
