type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,3,3,433,499,100.0,97.91666666666666,92.2,91.0,96.24999999999996,95.41666666666666,87.21000000000001,88.84
CL,10,2,2,258,499,95.83333333333331,95.83333333333331,85.4,90.6,94.16666666666666,92.70833333333331,84.63000000000001,86.68000000000002
ACL,10,1,0,316,499,100.0,91.66666666666666,86.8,85.0,97.0833333333333,94.79166666666666,88.25999999999999,87.9
SPCL,10,0,0,483,499,97.91666666666666,95.83333333333331,90.6,90.3,94.37499999999996,93.75,87.22,88.01
SPACL,10,0,2,83,499,100.0,95.83333333333333,92.8,87.7,99.79166666666666,93.54166666666666,91.60000000000001,87.21000000000001
