type_cv,num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
NCL,10,6,2,107,499,100.0,97.91666666666666,91.9,92.5,95.41666666666666,93.33333333333331,88.01000000000002,87.37
CL,10,2,5,360,499,93.75,91.66666666666666,85.5,87.3,90.41666666666666,89.16666666666666,83.42,84.03
ACL,10,0,0,403,499,100.0,95.83333333333331,93.1,89.4,93.95833333333331,92.08333333333334,84.89,85.85
SPCL,10,7,7,483,499,95.83333333333331,95.83333333333331,88.60000000000001,91.1,91.45833333333331,91.04166666666666,85.07000000000001,86.43
SPACL,10,0,6,51,499,100.0,91.66666666666666,91.4,80.10000000000001,100.0,92.5,90.34000000000002,87.23
