run,it_max,acc_train_max,acc_train_last,acc_val_max,acc_val_last,run_time,weights,bias,losses,j_train,j_val,pred_train,pred_val,acc_train,acc_val
0,0,18.0,18.0,8.6,8.6,8.529162406921387,"[tensor([0.40464622, 1.21507898, 1.09581675, 2.74353993, 5.39901146,
        1.27844706, 3.69461281, 2.17654354, 3.29422843, 3.32369337,
        0.11088005, 4.47868966, 0.0385064 , 4.81053986, 0.22308555,
        1.1868329 , 1.97842486, 4.8660958 , 2.18183953, 3.672847  ,
        1.41903984, 2.13864156, 4.29748152, 5.48873017, 2.89506229,
        4.34770856, 5.02297833, 1.16104986, 3.73719511, 5.66763294,
        2.7330828 , 4.05740193, 6.14889596, 0.75452394, 5.8660553 ,
        3.13819255, 3.44782001, 0.24027757, 2.84587632, 5.30480393,
        0.91884377, 4.22366234, 5.04700151, 6.22573479, 4.1150429 ], requires_grad=True), tensor([0.40418045, 1.21490745, 1.0954999 , 2.7436672 , 5.39893564,
        1.27827553, 3.69463633, 2.17753967, 3.29388018, 3.32348434,
        0.11092934, 4.47848821, 0.03858582, 4.81055576, 0.22313484,
        1.18688168, 1.97823928, 4.86652074, 2.18165737, 3.67336592,
        1.41885426, 2.13794959, 4.2973449 , 5.48915329, 2.89506229,
        4.34770856, 5.02297833, 1.16104986, 3.73719511, 5.66763294,
        2.73282619, 4.05776626, 6.14868482, 0.75461228, 5.86605174,
        3.13855689, 3.4476798 , 0.24041903, 2.84581733, 5.30479765,
        0.91885416, 4.22366197, 5.04699248, 6.22573479, 4.11505329], requires_grad=True)]","[array([0., 0., 0., 0.]), array([0., 0., 0., 0.])]","[tensor(2.23909988, requires_grad=True), tensor(2.23725616, requires_grad=True)]","[[-1.79286541  1.58623989]
 [ 1.28324926 -0.88874245]
 [-3.2685187   0.63161634]
 [ 0.15978056  2.87150743]
 [ 2.84593868 -2.44654038]
 [-0.06013475  3.24643613]
 [-1.81254943 -0.18912356]
 [ 1.372933   -3.52745577]
 [ 2.25398461 -1.63493359]
 [-3.6038619  -1.4545327 ]
 [ 1.88409951 -2.42168112]
 [-0.46495256 -1.11582691]
 [ 1.04187124 -1.04951792]
 [ 2.86763144  0.24621407]
 [ 3.20730477  0.49016714]
 [-0.84109368 -1.00251073]
 [ 3.57112441 -1.92819341]
 [ 0.62327468  3.84213972]
 [-0.47241833  0.61201097]
 [-1.20934772  0.77752247]
 [ 2.78005228  2.63358622]
 [ 0.62467239  3.74995002]
 [ 2.24440461  3.28797148]
 [-1.57896958  2.78930558]
 [ 3.73576406 -3.75364832]
 [-1.16307841 -3.39121678]
 [-2.6785047   1.03544071]
 [ 1.53369025 -0.07232517]
 [ 3.02630298 -2.97264294]
 [ 0.39138474 -2.93471382]
 [ 1.73376979  0.13178375]
 [-3.34949965 -2.59188419]
 [-0.15335655 -2.1316176 ]
 [ 1.41720062 -1.26536576]
 [-3.55400831  3.5638584 ]
 [-1.82192633 -1.05566572]
 [ 3.8015642   1.02997963]
 [ 3.48317524  3.54596937]
 [-1.02708876  0.39138891]
 [ 1.32668944 -3.13921947]
 [ 2.24761264  2.42863194]
 [ 0.41247285 -3.00194557]
 [-0.94584995  2.05740858]
 [ 1.04230035 -1.51282811]
 [ 2.25738812 -0.63323798]
 [ 1.59079298 -1.1319948 ]
 [ 3.19536518  1.60666401]
 [ 3.61841878 -3.08347165]
 [ 0.53448163  1.8469999 ]
 [ 3.83911381  0.7050968 ]
 [-3.31825722  0.65061449]
 [-2.06223509 -1.6311221 ]
 [-3.59559093  0.89019655]
 [ 1.7916982  -0.97376707]
 [-1.55922144 -3.68426438]
 [ 1.72035191 -1.48036352]
 [-1.7702076  -0.6936323 ]
 [-2.08431927 -1.20133909]
 [ 1.4729036  -3.19191773]
 [-1.13538863 -3.26877287]
 [ 2.33336571 -2.67501264]
 [ 3.22622263  0.06809673]
 [-0.96773484 -1.33552046]
 [ 2.74019802 -0.02668289]
 [-0.59530469 -3.3294576 ]
 [-0.23462974 -2.62131343]
 [-2.66577076 -2.85422236]
 [-3.99151345 -3.60786312]
 [ 1.0983279   0.59744932]
 [-2.85741173 -2.74935331]
 [-3.90747844 -0.268102  ]
 [-3.70529566  2.14970493]
 [ 0.51295075 -1.9680156 ]
 [-2.3845034   0.42768786]
 [ 0.60071024  0.49332791]
 [-1.11854654 -1.54632686]
 [-1.39908526 -0.65984692]
 [-0.23750013  0.51006555]
 [-3.96556981  1.67402965]
 [ 0.37993431  0.43126558]
 [-3.94308681 -1.44245927]
 [-2.33453295 -2.76467132]
 [-0.03946842  0.49840307]
 [ 0.10926824  0.33937237]
 [-0.14834803  0.41813108]
 [-0.01777666 -0.69908667]
 [ 0.89101444  0.38580484]
 [ 1.07118248  0.77479265]
 [ 1.21312402  0.55244065]
 [ 0.46011832  0.15264876]
 [ 0.21076075 -0.3623278 ]
 [ 0.22148729 -0.05613216]
 [ 0.45193553  0.32186597]
 [ 0.12298839  0.41846012]
 [ 0.60250333  0.72727129]
 [-0.82535947  0.50696546]
 [-0.2127834  -0.10018568]
 [-0.88089046  0.58174562]
 [ 0.05417915  0.33050675]
 [-0.39892606  0.51557605]]","[[ 1.86311287 -0.81334281]
 [-0.83035159 -0.27094333]
 [-2.59811469  2.65416159]
 ...
 [ 1.99822183  0.5652145 ]
 [-3.48941843 -0.40115084]
 [-3.78394767  3.01601038]]","[array([3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 2, 2, 3, 2,
       3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 1, 3, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3,
       3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 0, 3, 2, 0, 0, 0,
       0, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2,
       2, 1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3]), array([3, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 2, 2, 3, 2,
       3, 3, 3, 3, 3, 2, 2, 3, 2, 3, 1, 3, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3,
       3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 0, 3, 2, 0, 0, 0,
       0, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2,
       2, 1, 2, 3, 1, 3, 3, 3, 3, 3, 3, 3])]","[array([2, 3, 1, 3, 3, 2, 2, 1, 3, 3, 2, 0, 1, 3, 0, 3, 3, 0, 3, 2, 2, 2,
       2, 2, 3, 3, 1, 3, 3, 2, 3, 0, 3, 0, 3, 2, 0, 2, 1, 2, 1, 3, 2, 3,
       3, 2, 3, 3, 2, 1, 3, 3, 3, 2, 1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 1,
       3, 3, 2, 2, 2, 2, 2, 3, 1, 3, 1, 3, 2, 0, 3, 2, 3, 3, 3, 2, 3, 3,
       0, 2, 0, 3, 1, 1, 3, 3, 3, 3, 1, 1, 2, 3, 2, 2, 2, 3, 2, 3, 2, 3,
       2, 3, 1, 1, 1, 3, 2, 2, 3, 3, 0, 2, 3, 2, 0, 2, 2, 2, 3, 3, 3, 3,
       2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 0, 2, 3, 2, 2, 3,
       0, 3, 3, 3, 2, 3, 2, 3, 3, 3, 0, 3, 2, 3, 2, 3, 0, 3, 0, 3, 3, 2,
       3, 3, 2, 0, 3, 1, 2, 3, 3, 2, 2, 2, 2, 1, 3, 2, 3, 2, 3, 3, 3, 3,
       0, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 3,
       3, 2, 3, 2, 2, 3, 2, 3, 1, 2, 3, 3, 2, 3, 2, 1, 3, 3, 2, 2, 3, 3,
       2, 2, 2, 1, 2, 0, 2, 1, 3, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 2, 3,
       3, 3, 2, 1, 2, 3, 1, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 0, 2, 3, 2, 3,
       3, 0, 2, 3, 2, 1, 3, 0, 1, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2,
       2, 0, 2, 2, 3, 3, 2, 2, 1, 1, 2, 2, 3, 0, 3, 3, 0, 2, 3, 3, 2, 2,
       3, 3, 0, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3,
       2, 2, 2, 1, 1, 0, 3, 3, 3, 2, 3, 0, 3, 0, 3, 2, 2, 2, 3, 0, 0, 2,
       0, 3, 3, 2, 2, 2, 0, 3, 3, 3, 2, 2, 2, 3, 3, 2, 3, 3, 1, 2, 3, 3,
       1, 2, 0, 1, 2, 1, 0, 3, 3, 2, 2, 3, 0, 2, 3, 3, 1, 3, 2, 1, 2, 3,
       2, 3, 3, 1, 2, 0, 0, 2, 3, 3, 3, 2, 3, 3, 0, 2, 2, 2, 3, 2, 2, 2,
       1, 1, 3, 3, 3, 2, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 0, 3, 2, 1, 2,
       3, 3, 0, 3, 3, 1, 3, 3, 0, 3, 3, 2, 3, 3, 1, 3, 2, 1, 2, 3, 3, 1,
       3, 3, 0, 2, 3, 3, 2, 3, 3, 0, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 0, 3,
       3, 3, 3, 2, 3, 3, 3, 3, 1, 1, 3, 2, 3, 1, 2, 3, 0, 3, 3, 2, 2, 2,
       2, 0, 3, 2, 2, 2, 3, 2, 3, 0, 2, 3, 3, 3, 3, 2, 0, 2, 3, 2, 3, 1,
       2, 1, 3, 3, 2, 2, 2, 1, 3, 3, 0, 3, 2, 3, 3, 0, 1, 0, 2, 1, 0, 2,
       2, 2, 3, 0, 3, 0, 3, 3, 3, 1, 2, 3, 2, 3, 1, 1, 1, 3, 2, 2, 1, 3,
       0, 2, 2, 1, 3, 3, 2, 3, 3, 2, 0, 3, 0, 3, 2, 2, 2, 3, 2, 1, 3, 2,
       3, 2, 3, 0, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 0, 1, 2, 2, 2, 2,
       2, 0, 3, 3, 3, 2, 3, 3, 3, 3, 0, 3, 3, 2, 0, 3, 0, 2, 3, 3, 3, 3,
       3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 2, 2, 2, 3, 3, 0, 2, 2, 2,
       0, 2, 3, 3, 1, 3, 2, 1, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 1, 1, 3, 3,
       3, 2, 2, 2, 0, 3, 1, 3, 0, 3, 3, 3, 3, 1, 3, 2, 2, 0, 2, 2, 3, 3,
       3, 2, 3, 2, 1, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 1, 1, 2, 3, 1,
       3, 3, 3, 3, 3, 2, 0, 3, 1, 0, 1, 2, 3, 2, 2, 1, 3, 0, 0, 1, 3, 1,
       2, 2, 2, 1, 0, 1, 3, 3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 3, 0, 2, 3, 0,
       3, 1, 3, 3, 3, 0, 1, 3, 2, 3, 3, 2, 2, 2, 3, 3, 2, 3, 3, 2, 0, 3,
       3, 1, 3, 2, 2, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3,
       3, 3, 2, 2, 3, 2, 3, 1, 2, 0, 3, 2, 2, 3, 3, 0, 3, 2, 2, 2, 0, 3,
       2, 0, 3, 1, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 2, 3, 1, 3, 3, 3, 3, 2,
       2, 2, 2, 2, 3, 3, 1, 3, 2, 3, 0, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2,
       2, 3, 1, 3, 0, 3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2,
       3, 0, 2, 3, 3, 3, 3, 0, 2, 2, 1, 2, 3, 3, 1, 3, 1, 3, 0, 3, 3, 2,
       2, 2, 2, 3, 1, 3, 2, 0, 1, 3, 2, 1, 2, 2, 0, 3, 3, 0, 2, 2, 1, 3,
       2, 2, 2, 1, 2, 1, 1, 2, 2, 3, 0, 2, 3, 3, 2, 1, 3, 3, 3, 3, 1, 3,
       2, 3, 2, 1, 2, 3, 3, 2, 3, 1]), array([2, 3, 1, 3, 3, 2, 2, 1, 3, 3, 2, 0, 1, 3, 0, 3, 3, 0, 3, 2, 2, 2,
       2, 2, 3, 3, 1, 3, 3, 2, 3, 0, 3, 0, 3, 2, 0, 2, 1, 2, 1, 3, 2, 3,
       3, 2, 3, 3, 2, 1, 3, 3, 3, 2, 1, 1, 3, 1, 1, 3, 3, 3, 3, 3, 3, 1,
       3, 3, 2, 2, 2, 2, 2, 3, 1, 3, 1, 3, 2, 0, 3, 2, 3, 3, 3, 2, 3, 3,
       0, 2, 0, 3, 1, 1, 3, 3, 3, 3, 1, 1, 2, 3, 2, 2, 2, 3, 2, 3, 2, 3,
       2, 3, 1, 1, 1, 3, 2, 2, 3, 3, 0, 2, 3, 2, 0, 2, 2, 2, 3, 3, 3, 3,
       2, 2, 1, 3, 3, 2, 3, 2, 3, 2, 3, 1, 3, 3, 3, 3, 0, 2, 3, 2, 2, 3,
       0, 3, 3, 3, 2, 3, 2, 3, 3, 3, 0, 3, 2, 3, 2, 3, 0, 3, 0, 3, 3, 2,
       3, 3, 2, 0, 3, 1, 2, 3, 3, 2, 2, 2, 2, 1, 3, 2, 3, 2, 3, 3, 3, 3,
       0, 3, 3, 3, 3, 3, 3, 3, 2, 3, 1, 2, 2, 2, 2, 2, 0, 2, 2, 3, 2, 3,
       3, 2, 3, 2, 2, 3, 2, 3, 1, 2, 3, 3, 2, 3, 2, 1, 3, 3, 2, 2, 3, 3,
       2, 2, 2, 1, 2, 0, 2, 1, 3, 3, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 2, 3,
       3, 3, 2, 1, 2, 3, 1, 2, 3, 2, 3, 2, 3, 3, 3, 3, 3, 0, 2, 3, 2, 3,
       3, 0, 2, 3, 2, 1, 3, 0, 1, 1, 3, 2, 3, 2, 3, 3, 3, 3, 3, 2, 2, 2,
       2, 0, 2, 2, 3, 3, 2, 2, 1, 1, 2, 2, 3, 0, 3, 3, 0, 2, 3, 3, 2, 2,
       3, 3, 0, 3, 1, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3,
       2, 2, 2, 1, 1, 0, 3, 3, 3, 2, 3, 0, 3, 0, 3, 2, 2, 2, 3, 0, 0, 2,
       0, 3, 3, 2, 2, 2, 0, 3, 3, 3, 2, 2, 2, 3, 3, 2, 3, 3, 1, 2, 3, 3,
       1, 2, 0, 1, 2, 1, 0, 3, 3, 2, 2, 3, 0, 2, 3, 3, 1, 3, 2, 1, 2, 3,
       2, 3, 3, 1, 2, 0, 0, 2, 3, 3, 3, 2, 3, 3, 0, 2, 2, 2, 3, 2, 3, 2,
       1, 1, 3, 3, 3, 2, 3, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 0, 3, 2, 1, 2,
       3, 3, 0, 3, 3, 1, 3, 3, 0, 3, 3, 2, 3, 3, 1, 3, 2, 1, 2, 3, 3, 1,
       3, 3, 0, 2, 3, 3, 2, 3, 3, 0, 3, 3, 3, 2, 3, 2, 2, 3, 3, 3, 0, 3,
       3, 3, 3, 2, 3, 3, 3, 3, 1, 1, 3, 2, 3, 1, 2, 3, 0, 3, 3, 2, 2, 2,
       2, 0, 3, 2, 2, 2, 3, 2, 3, 0, 2, 3, 3, 3, 3, 2, 0, 2, 3, 2, 3, 1,
       2, 1, 3, 3, 2, 2, 2, 1, 3, 3, 0, 3, 2, 3, 3, 0, 1, 0, 2, 1, 0, 2,
       2, 2, 3, 0, 3, 0, 3, 3, 3, 1, 2, 3, 2, 3, 1, 1, 1, 3, 2, 2, 1, 3,
       0, 2, 2, 1, 3, 3, 2, 3, 3, 2, 0, 3, 0, 3, 2, 2, 2, 3, 2, 1, 3, 2,
       3, 2, 3, 0, 2, 3, 3, 2, 2, 2, 3, 2, 2, 2, 3, 2, 0, 1, 2, 2, 2, 2,
       2, 0, 3, 3, 3, 2, 3, 3, 3, 3, 0, 3, 3, 2, 0, 3, 0, 2, 3, 3, 3, 3,
       3, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 2, 3, 2, 2, 2, 3, 3, 0, 2, 2, 2,
       0, 2, 3, 3, 1, 3, 2, 1, 2, 3, 3, 3, 2, 2, 2, 3, 2, 3, 1, 1, 3, 3,
       3, 2, 2, 2, 0, 3, 1, 3, 0, 3, 3, 3, 3, 1, 3, 2, 2, 0, 2, 2, 3, 3,
       3, 2, 3, 2, 1, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 1, 1, 2, 3, 1,
       3, 3, 3, 3, 3, 2, 0, 3, 1, 0, 1, 2, 3, 2, 2, 1, 3, 0, 0, 1, 3, 1,
       2, 2, 2, 1, 0, 1, 3, 3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 3, 0, 2, 3, 0,
       3, 1, 3, 3, 3, 0, 1, 3, 2, 3, 3, 2, 2, 2, 3, 3, 2, 3, 3, 2, 0, 3,
       3, 1, 3, 2, 2, 3, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 2, 3, 3, 2, 3,
       3, 3, 2, 2, 3, 2, 3, 1, 2, 0, 3, 2, 2, 3, 3, 0, 3, 2, 2, 2, 0, 3,
       2, 0, 3, 1, 3, 3, 3, 3, 3, 2, 3, 2, 2, 3, 2, 3, 1, 3, 3, 3, 3, 2,
       2, 2, 2, 2, 3, 3, 1, 3, 2, 3, 0, 3, 2, 3, 3, 3, 3, 3, 3, 2, 2, 2,
       2, 3, 1, 3, 0, 3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 2, 3, 3, 2, 3, 3, 2,
       3, 0, 2, 3, 3, 3, 3, 0, 2, 2, 1, 2, 3, 3, 1, 3, 1, 3, 0, 3, 3, 2,
       2, 2, 2, 3, 1, 3, 2, 0, 1, 3, 2, 1, 2, 2, 0, 3, 3, 0, 2, 2, 1, 3,
       2, 2, 2, 1, 2, 1, 1, 2, 2, 3, 0, 2, 3, 3, 2, 1, 3, 3, 3, 3, 1, 3,
       2, 3, 2, 1, 2, 3, 3, 2, 3, 1])]","[18.0, 18.0]","[8.6, 8.6]"
