num_runs,best_run_max,best_run_last,best_it_max,best_it_last,best_acc_train_max,best_acc_train_last,best_acc_val_max,best_acc_val_last,avg_acc_train_max,avg_acc_train_last,avg_acc_val_max,avg_acc_val_last
10,9,7,50,999,100.0,96.0,92.10000000000001,89.8,96.2,93.7,88.88,87.8
